GAME,IDX,SPECIES,FORM,GENDER,TAG
"SWORD,SHIELD,HOME",861,Grimmsnarl,,MALE,
"SWORD,SHIELD,HOME",861,Grimmsnarl,Gigantamax,MALE,NOTRANSFER
"SWORD,SHIELD,HOME",862,Obstagoon,,,
"SWORD,SHIELD,HOME",863,Perrserker,,,
"SWORD,SHIELD,HOME",864,Cursola,,,
"SWORD,SHIELD,HOME",865,Sirfetch'd,,,
"SWORD,SHIELD,HOME",866,Mr. Rime,,,
"SWORD,SHIELD,HOME",867,Runerigus,,,
"SWORD,SHIELD,HOME",868,Milcery,,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Vanilla Cream/Strawberry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Vanilla Cream/Berry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Vanilla Cream/Love,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Vanilla Cream/Star,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Vanilla Cream/Clover,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Vanilla Cream/Flower,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Vanilla Cream/Ribbon,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Cream/Strawberry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Cream/Berry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Cream/Love,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Cream/Star,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Cream/Clover,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Cream/Flower,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Cream/Ribbon,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Matcha Cream/Strawberry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Matcha Cream/Berry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Matcha Cream/Love,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Matcha Cream/Star,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Matcha Cream/Clover,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Matcha Cream/Flower,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Matcha Cream/Ribbon,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Mint Cream/Strawberry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Mint Cream/Berry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Mint Cream/Love,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Mint Cream/Star,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Mint Cream/Clover,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Mint Cream/Flower,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Mint Cream/Ribbon,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Lemon Cream/Strawberry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Lemon Cream/Berry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Lemon Cream/Love,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Lemon Cream/Star,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Lemon Cream/Clover,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Lemon Cream/Flower,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Lemon Cream/Ribbon,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Salted Cream/Strawberry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Salted Cream/Berry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Salted Cream/Love,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Salted Cream/Star,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Salted Cream/Clover,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Salted Cream/Flower,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Salted Cream/Ribbon,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Swirl/Strawberry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Swirl/Berry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Swirl/Love,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Swirl/Star,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Swirl/Clover,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Swirl/Flower,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Ruby Swirl/Ribbon,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Caramel Swirl/Strawberry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Caramel Swirl/Berry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Caramel Swirl/Love,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Caramel Swirl/Star,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Caramel Swirl/Clover,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Caramel Swirl/Flower,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Caramel Swirl/Ribbon,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Rainbow Swirl/Strawberry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Rainbow Swirl/Berry,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Rainbow Swirl/Love,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Rainbow Swirl/Star,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Rainbow Swirl/Clover,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Rainbow Swirl/Flower,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Rainbow Swirl/Ribbon,FEMALE,
"SWORD,SHIELD,HOME",869,Alcremie,Gigantamax,FEMALE,NOTRANSFER
"SWORD,SHIELD,HOME",870,Falinks,,UNKNOWN,
"SWORD,SHIELD,HOME",871,Pincurchin,,,
"SWORD,SHIELD,HOME",872,Snom,,,
"SWORD,SHIELD,HOME",873,Frosmoth,,,
"SWORD,SHIELD,HOME",874,Stonjourner,,,
"SWORD,SHIELD,HOME",875,Eiscue,Ice Face,,
"SWORD,SHIELD,HOME",875,Eiscue,Noice Face,,NOTRANSFER
"SWORD,SHIELD,HOME",876,Indeedee,♂,MALE,
"SWORD,SHIELD,HOME",876,Indeedee,♀,FEMALE,
"SWORD,SHIELD,HOME",877,Morpeko,Full Belly,,
"SWORD,SHIELD,HOME",877,Morpeko,Hangry,,NOTRANSFER
"SWORD,SHIELD,HOME",878,Cufant,,,
"SWORD,SHIELD,HOME",879,Copperajah,,,
"SWORD,SHIELD,HOME",879,Copperajah,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",880,Dracozolt,,UNKNOWN,
"SWORD,SHIELD,HOME",881,Arctozolt,,UNKNOWN,
"SWORD,SHIELD,HOME",882,Dracovish,,UNKNOWN,
"SWORD,SHIELD,HOME",883,Arctovish,,UNKNOWN,
"SWORD,SHIELD,HOME",884,Duraludon,,,
"SWORD,SHIELD,HOME",884,Duraludon,Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",885,Dreepy,,,
"SWORD,SHIELD,HOME",886,Drakloak,,,
"SWORD,SHIELD,HOME",887,Dragapult,,,
"SWORD,SHIELD,HOME",888,Zacian,Hero of Many Battles,UNKNOWN,
"SWORD,SHIELD,HOME",888,Zacian,Crowned Sword,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",889,Zamazenta,Hero of Many Battles,UNKNOWN,
"SWORD,SHIELD,HOME",889,Zamazenta,Crowned Shield,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",890,Eternatus,,UNKNOWN,
"SWORD,SHIELD,HOME",891,Kubfu,,,
"SWORD,SHIELD,HOME",892,Urshifu,Single Strike,,
"SWORD,SHIELD,HOME",892,Urshifu,Rapid Strike,,
"SWORD,SHIELD,HOME",892,Urshifu,Single Strike Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",892,Urshifu,Rapid Strike Gigantamax,,NOTRANSFER
"SWORD,SHIELD,HOME",893,Zarude,,UNKNOWN,
"SWORD,SHIELD,HOME",893,Zarude,Dada,UNKNOWN,
"SWORD,SHIELD,HOME",894,Regieleki,,UNKNOWN,
"SWORD,SHIELD,HOME",895,Regidrago,,UNKNOWN,
"SWORD,SHIELD,HOME",896,Glastrier,,UNKNOWN,
"SWORD,SHIELD,HOME",897,Spectrier,,UNKNOWN,
"SWORD,SHIELD,HOME",898,Calyrex,,UNKNOWN,
"SWORD,SHIELD,HOME",898,Calyrex,Ice Rider,UNKNOWN,NOTRANSFER
"SWORD,SHIELD,HOME",898,Calyrex,Shadow Rider,UNKNOWN,NOTRANSFER
"LEGENDSARCEUS,HOME",899,Wyrdeer
"LEGENDSARCEUS,HOME",900,Kleavor
"LEGENDSARCEUS,HOME",901,Ursaluna
"LEGENDSARCEUS,HOME",902,Basculegion,♂,MALE,
"LEGENDSARCEUS,HOME",902,Basculegion,♀,FEMALE,
"LEGENDSARCEUS,HOME",903,Sneasler
"LEGENDSARCEUS,HOME",904,Overqwil
"LEGENDSARCEUS,HOME",905,Enamorus,Incarnate,FEMALE,
"LEGENDSARCEUS,HOME",905,Enamorus,Therian,FEMALE,
