GAME,PARENT,CHILD,ITEM
NONE,Spewpa_River,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Spewpa_Sandstorm,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Spewpa_Sandstorm,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Spewpa_Sandstorm,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Spewpa_Sandstorm,Scatterbug_Garden,$LOC_GARDEN
NONE,Spewpa_Sandstorm,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Spewpa_Sandstorm,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Spewpa_Sandstorm,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Spewpa_Sandstorm,Scatterbug_Marine,$LOC_MARINE
NONE,Spewpa_Sandstorm,Scatterbug_Meadow,$LOC_MEADOW
NONE,Spewpa_Sandstorm,Scatterbug_Modern,$LOC_MODERN
NONE,Spewpa_Sandstorm,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Spewpa_Sandstorm,Scatterbug_Ocean,$LOC_OCEAN
NONE,Spewpa_Sandstorm,Scatterbug_Polar,$LOC_POLAR
NONE,Spewpa_Sandstorm,Scatterbug_River,$LOC_RIVER
NONE,Spewpa_Sandstorm,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Spewpa_Sandstorm,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Spewpa_Sandstorm,Scatterbug_Sun,$LOC_SUN
NONE,Spewpa_Sandstorm,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Spewpa_Savanna,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Spewpa_Savanna,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Spewpa_Savanna,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Spewpa_Savanna,Scatterbug_Garden,$LOC_GARDEN
NONE,Spewpa_Savanna,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Spewpa_Savanna,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Spewpa_Savanna,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Spewpa_Savanna,Scatterbug_Marine,$LOC_MARINE
NONE,Spewpa_Savanna,Scatterbug_Meadow,$LOC_MEADOW
NONE,Spewpa_Savanna,Scatterbug_Modern,$LOC_MODERN
NONE,Spewpa_Savanna,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Spewpa_Savanna,Scatterbug_Ocean,$LOC_OCEAN
NONE,Spewpa_Savanna,Scatterbug_Polar,$LOC_POLAR
NONE,Spewpa_Savanna,Scatterbug_River,$LOC_RIVER
NONE,Spewpa_Savanna,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Spewpa_Savanna,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Spewpa_Savanna,Scatterbug_Sun,$LOC_SUN
NONE,Spewpa_Savanna,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Spewpa_Sun,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Spewpa_Sun,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Spewpa_Sun,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Spewpa_Sun,Scatterbug_Garden,$LOC_GARDEN
NONE,Spewpa_Sun,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Spewpa_Sun,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Spewpa_Sun,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Spewpa_Sun,Scatterbug_Marine,$LOC_MARINE
NONE,Spewpa_Sun,Scatterbug_Meadow,$LOC_MEADOW
NONE,Spewpa_Sun,Scatterbug_Modern,$LOC_MODERN
NONE,Spewpa_Sun,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Spewpa_Sun,Scatterbug_Ocean,$LOC_OCEAN
NONE,Spewpa_Sun,Scatterbug_Polar,$LOC_POLAR
NONE,Spewpa_Sun,Scatterbug_River,$LOC_RIVER
NONE,Spewpa_Sun,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Spewpa_Sun,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Spewpa_Sun,Scatterbug_Sun,$LOC_SUN
NONE,Spewpa_Sun,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Spewpa_Tundra,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Spewpa_Tundra,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Spewpa_Tundra,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Spewpa_Tundra,Scatterbug_Garden,$LOC_GARDEN
NONE,Spewpa_Tundra,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Spewpa_Tundra,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Spewpa_Tundra,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Spewpa_Tundra,Scatterbug_Marine,$LOC_MARINE
NONE,Spewpa_Tundra,Scatterbug_Meadow,$LOC_MEADOW
NONE,Spewpa_Tundra,Scatterbug_Modern,$LOC_MODERN
NONE,Spewpa_Tundra,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Spewpa_Tundra,Scatterbug_Ocean,$LOC_OCEAN
NONE,Spewpa_Tundra,Scatterbug_Polar,$LOC_POLAR
NONE,Spewpa_Tundra,Scatterbug_River,$LOC_RIVER
NONE,Spewpa_Tundra,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Spewpa_Tundra,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Spewpa_Tundra,Scatterbug_Sun,$LOC_SUN
NONE,Spewpa_Tundra,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Spewpa_Fancy,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Spewpa_Fancy,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Spewpa_Fancy,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Spewpa_Fancy,Scatterbug_Garden,$LOC_GARDEN
NONE,Spewpa_Fancy,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Spewpa_Fancy,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Spewpa_Fancy,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Spewpa_Fancy,Scatterbug_Marine,$LOC_MARINE
NONE,Spewpa_Fancy,Scatterbug_Meadow,$LOC_MEADOW
NONE,Spewpa_Fancy,Scatterbug_Modern,$LOC_MODERN
NONE,Spewpa_Fancy,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Spewpa_Fancy,Scatterbug_Ocean,$LOC_OCEAN
NONE,Spewpa_Fancy,Scatterbug_Polar,$LOC_POLAR
NONE,Spewpa_Fancy,Scatterbug_River,$LOC_RIVER
NONE,Spewpa_Fancy,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Spewpa_Fancy,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Spewpa_Fancy,Scatterbug_Sun,$LOC_SUN
NONE,Spewpa_Fancy,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Spewpa_Poké Ball,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Spewpa_Poké Ball,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Spewpa_Poké Ball,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Spewpa_Poké Ball,Scatterbug_Garden,$LOC_GARDEN
NONE,Spewpa_Poké Ball,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Spewpa_Poké Ball,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Spewpa_Poké Ball,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Spewpa_Poké Ball,Scatterbug_Marine,$LOC_MARINE
NONE,Spewpa_Poké Ball,Scatterbug_Meadow,$LOC_MEADOW
NONE,Spewpa_Poké Ball,Scatterbug_Modern,$LOC_MODERN
NONE,Spewpa_Poké Ball,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Spewpa_Poké Ball,Scatterbug_Ocean,$LOC_OCEAN
NONE,Spewpa_Poké Ball,Scatterbug_Polar,$LOC_POLAR
NONE,Spewpa_Poké Ball,Scatterbug_River,$LOC_RIVER
NONE,Spewpa_Poké Ball,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Spewpa_Poké Ball,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Spewpa_Poké Ball,Scatterbug_Sun,$LOC_SUN
NONE,Spewpa_Poké Ball,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Archipelago,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Archipelago,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Archipelago,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Archipelago,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Archipelago,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Archipelago,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Archipelago,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Archipelago,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Archipelago,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Archipelago,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Archipelago,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Archipelago,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Archipelago,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Archipelago,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Archipelago,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Archipelago,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Archipelago,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Archipelago,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Continental,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Continental,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Continental,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Continental,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Continental,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Continental,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Continental,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Continental,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Continental,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Continental,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Continental,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Continental,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Continental,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Continental,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Continental,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Continental,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Continental,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Continental,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Elegant,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Elegant,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Elegant,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Elegant,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Elegant,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Elegant,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Elegant,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Elegant,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Elegant,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Elegant,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Elegant,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Elegant,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Elegant,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Elegant,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Elegant,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Elegant,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Elegant,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Elegant,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Garden,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Garden,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Garden,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Garden,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Garden,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Garden,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Garden,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Garden,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Garden,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Garden,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Garden,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Garden,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Garden,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Garden,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Garden,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Garden,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Garden,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Garden,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_High Plains,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_High Plains,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_High Plains,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_High Plains,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_High Plains,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_High Plains,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_High Plains,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_High Plains,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_High Plains,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_High Plains,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_High Plains,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_High Plains,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_High Plains,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_High Plains,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_High Plains,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_High Plains,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_High Plains,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_High Plains,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Icy Snow,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Icy Snow,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Icy Snow,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Icy Snow,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Icy Snow,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Icy Snow,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Icy Snow,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Icy Snow,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Icy Snow,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Icy Snow,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Icy Snow,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Icy Snow,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Icy Snow,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Icy Snow,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Icy Snow,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Icy Snow,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Icy Snow,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Icy Snow,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Jungle,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Jungle,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Jungle,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Jungle,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Jungle,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Jungle,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Jungle,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Jungle,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Jungle,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Jungle,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Jungle,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Jungle,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Jungle,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Jungle,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Jungle,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Jungle,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Jungle,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Jungle,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Marine,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Marine,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Marine,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Marine,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Marine,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Marine,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Marine,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Marine,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Marine,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Marine,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Marine,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Marine,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Marine,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Marine,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Marine,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Marine,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Marine,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Marine,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Meadow,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Meadow,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Meadow,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Meadow,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Meadow,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Meadow,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Meadow,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Meadow,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Meadow,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Meadow,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Meadow,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Meadow,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Meadow,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Meadow,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Meadow,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Meadow,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Meadow,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Meadow,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Modern,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Modern,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Modern,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Modern,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Modern,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Modern,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Modern,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Modern,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Modern,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Modern,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Modern,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Modern,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Modern,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Modern,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Modern,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Modern,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Modern,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Modern,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Monsoon,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Monsoon,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Monsoon,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Monsoon,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Monsoon,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Monsoon,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Monsoon,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Monsoon,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Monsoon,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Monsoon,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Monsoon,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Monsoon,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Monsoon,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Monsoon,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Monsoon,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Monsoon,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Monsoon,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Monsoon,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Ocean,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Ocean,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Ocean,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Ocean,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Ocean,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Ocean,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Ocean,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Ocean,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Ocean,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Ocean,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Ocean,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Ocean,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Ocean,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Ocean,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Ocean,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Ocean,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Ocean,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Ocean,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Polar,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Polar,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Polar,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Polar,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Polar,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Polar,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Polar,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Polar,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Polar,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Polar,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Polar,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Polar,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Polar,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Polar,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Polar,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Polar,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Polar,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Polar,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_River,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_River,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_River,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_River,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_River,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_River,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_River,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_River,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_River,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_River,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_River,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_River,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_River,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_River,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_River,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_River,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_River,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_River,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Sandstorm,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
