GAME,IDX,SPECIES,FORM,GENDER,TAG
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Rock,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Steel,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",773,Silvally,Type: Water,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",774,Minior,Red Core,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",774,Minior,Orange Core,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",774,Minior,Yellow Core,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",774,Minior,Green Core,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",774,Minior,Blue Core,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",774,Minior,Indigo Core,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",774,Minior,Violet Core,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",774,Minior,Meteor,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",775,Komala,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",776,Turtonator,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",777,Togedemaru,,,
"ULTRASUN,ULTRAMOON",777,Togedemaru,Totem,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",778,Mimikyu,Disguised,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",778,Mimikyu,Busted,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",778,Mimikyu,Disguised Totem,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",778,Mimikyu,Busted Totem,,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",779,Bruxish,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",780,Drampa,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",781,Dhelmise,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",782,Jangmo-o,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",783,Hakamo-o,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",784,Kommo-o,,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",784,Kommo-o,Totem,,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",785,Tapu Koko,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",786,Tapu Lele,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",787,Tapu Bulu,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",788,Tapu Fini,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",789,Cosmog,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",790,Cosmoem,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",791,Solgaleo,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",792,Lunala,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",793,Nihilego,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",794,Buzzwole,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",795,Pheromosa,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",796,Xurkitree,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",797,Celesteela,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",798,Kartana,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",799,Guzzlord,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",800,Necrozma,,UNKNOWN,
"ULTRASUN,ULTRAMOON",800,Necrozma,Dusk Mane,UNKNOWN,NOTRANSFER
"ULTRASUN,ULTRAMOON",800,Necrozma,Dawn Wings,UNKNOWN,NOTRANSFER
"ULTRASUN,ULTRAMOON",800,Necrozma,Ultra,UNKNOWN,NOTRANSFER
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",801,Magearna,,UNKNOWN,
"SUN,MOON,ULTRASUN,ULTRAMOON,BANK",802,Marshadow,,UNKNOWN,
"ULTRASUN,ULTRAMOON,BANK",803,Poipole,,UNKNOWN,
"ULTRASUN,ULTRAMOON,BANK",804,Naganadel,,UNKNOWN,
"ULTRASUN,ULTRAMOON,BANK",805,Stakataka,,UNKNOWN,
"ULTRASUN,ULTRAMOON,BANK",806,Blacephalon,,UNKNOWN,
"ULTRASUN,ULTRAMOON,BANK",807,Zeraora,,UNKNOWN,
"LETSGOPIKACHU,LETSGOEEVEE",808,Meltan,,UNKNOWN,
"LETSGOPIKACHU,LETSGOEEVEE",809,Melmetal,,UNKNOWN,
